identity_key,boundary_flags,candidate_state
batting_stance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
battoujutsu_stance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bear_position,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
behind_another,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
belly_dancing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bench_press,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bending_backward,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bent,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bent_back,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bent_v,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bent_w,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bicep_curl,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
blanket_burrito,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bling-bang-bang-born_(creepy_nuts),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
body_bridge,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bouncing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bouncing_belly,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bouncing_bulge,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bouncing_flat_chest,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bouncing_hair,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bouncing_pecs,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bowing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bowlegged_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bowling,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
boxing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
breakdance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
breathing_(animated),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
broom_riding,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
broom_surfing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bump_(volleyball),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
bungee_jumping,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
butler_bowing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
camel_clutch,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
camera_hold_pose_(han-0v0),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
capoeira,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
caramelldansen_(meme),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
cartwheel,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
cat_breakdancing_(meme),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
cat_loaf,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
cat_shadow_puppet_(meme),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
cat_stretch,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
catwalk_(modeling),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
center_axis_relock_stance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
chair_tipping,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
charging_forward,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
charisma_guard,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
charizard_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
cheek_rest,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
chin_on_palm_challenge,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
circle_formation,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
circle_hands,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
claw_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
clenched_hand,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
clenched_hands,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
coiled,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
collapsed,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
collapsing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
colombia_pose_(meme),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
come_at_me_bro,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
contortion,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
contrapposto,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
cossack_dance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
cradle_position,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
crane_stance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
crash_landing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
crawling,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
cross-body_stretch,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
crossed_ankles,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
crossed_arms,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
crossed_fingers,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
crossed_knees,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
crossed_legs,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
crossed_wrists,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
crouch_start,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
cure_black_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
cure_white_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
curled_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
curling,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
curtsey,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dab_(dance),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dancing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dangling,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dashing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dhyana_mudra,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dio_brando's_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dip_(dance_move),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
disappearing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dodging,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dogeza,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dojikko_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
double_biceps_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
double_inward_v,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
double_l,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
double_middle_w,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
double_v,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
double_w,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
downward_dog,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dragging,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
drifting,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dropkick,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dropping,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
ducking,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
dynamic_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
ear_wiggle,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
elbow_rest,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
en_pointe,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
face_down,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
fainting,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
fallen_down,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
falling,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
feet_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
feet_up_heels_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
feigning_sleep,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
fetal_position,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
fidgeting,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
fifth_position_of_the_arms,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
fighting_stance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
flailing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
flapping,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
fleeing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
flexing,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
flexing_pectorals,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
floating,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
floating_character,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
flying,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
flying_kick,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
foot_dangle,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
foot_up_heel_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
fourth_position_of_the_arms,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
freefall,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
front_sitting_split,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
frontbend,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
ga_rune_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
gangsta_hold,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
gathers,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
gatotsu_stance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
gattai,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
gendou_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
german_suplex,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
getting_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
ghost_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
giorno_giovanna's_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
girly_running,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
gliding,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
ground_pound,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
group_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
gunbuster_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
gunkata,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
gymnastics,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
haigure_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
half_lotus_position,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hand_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hand_wave,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hands_clasped_in_delight,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hands_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
handstand,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hanged,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hanging,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hanging_legs,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hatching,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
head_and_hip_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
head_arms,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
headbanging,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
heads_together,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
headstand,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
heel_pop,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
heel_stretch,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
heel_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
helltaker_dance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
henshin_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
higashikata_josuke's_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
high_jump,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
high_kick,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hopping,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
horns_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
horse_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hoshino_ai's_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hoshino_ruby_dance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hover_hand,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
howl_and_sophie_airwalking,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
huddle,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hula,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hula_hoop,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
human_pyramid,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
human_stacking,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
human_tower,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hunchback,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
hunched_over,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
idle_animation,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
imitating,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
immobilization,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
index_finger_raised,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
index_fingers_raised,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
index_fingers_together,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
interlocked_fingers,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
interlocked_toes,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
inugami-ke_no_ichizoku_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
inward_v,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
inward_w,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
ishidaki,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
jack-o'_challenge,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
jogging,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
jojo_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
jonathan_joestar's_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
jumping,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
kagurabachi_pose_(meme),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
kakyoin_noriaki's_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
kamina_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
kibasen,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
kickflip,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
kill_me_dance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
killer_queen's_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
kirara_jump,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
kitsune_dance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
kneeling,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
koi_dance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
kongou_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
kujo_jotaro's_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
kyoudaidon,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
last_shooting,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
leaning,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
leaning_back,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
leaning_forward,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
leaning_in,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
leaning_out_of_window,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
leaning_to_the_side,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
leaving,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
leg_behind_shoulder,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
leg_between_thighs,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
leg_lift,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
legs_behind_head,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
legs_folded,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
legs_on_table,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
legs_together,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
letter_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
levitation,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
lifted_by_balloons,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
lifted_by_cursor,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
lifted_by_tail,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
liftoff,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
limp_wrist,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
lineup,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
locked_arms,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
locked_legs,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
log_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
lotus_position,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
lounging,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
lunging,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
lying,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
lying_upside-down,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
manspreading,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
march,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
marching,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
marching_band,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
marching_band_(idolmaster),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
marching_band_baton,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
martial_arts,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
matching_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
meditation,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
messy_sleeper,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
mesugaki_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
mid-stride,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
midair,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
mochi_mochi_dance,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
modeling,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
mooning,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
mudra,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
naruto_run,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
nervous_tama-chan_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
nodding,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
o_arms,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
object_on_head,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
object_on_lap,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
ofuda_on_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
ofuda_on_head,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
ofuda_on_leg,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
ojigi_(bowing),,CLEAN_FOR_FRESH_HOLDOUT_V14_1
ojou-sama_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_airplane,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_animal,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_back,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_ball,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_banana,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_bed,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_bench,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_bicycle,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_blanket,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_boat,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_book,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_box,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_car,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_ceiling,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_chair,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_cloud,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_couch,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_counter,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_creature,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_crescent,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_cushion,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_desk,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_fence,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_finger,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_floor,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_flower,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_food,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_ground,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_hammock,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_head,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_ice,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_innertube,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_jet_ski,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_ladder,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_lap,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_leaf,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_liquid,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_log,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_magic_circle,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_mat,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_mecha,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_mini_planet,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_moon,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_moped,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
on_motorcycle,,CLEAN_FOR_FRESH_HOLDOUT_V14_1
