identity_key,boundary_flags,candidate_state
fishnet_top,,SOURCE
fishnet_veil,,SOURCE
flag_print_bikini,,SOURCE
flak_jacket,,SOURCE
flamenco_dress,,SOURCE
flannel,,SOURCE
flapper_shirt,,SOURCE
flat_cap,,SOURCE
flat_top_chef_hat,,SOURCE
flats,,SOURCE
flight_attendant_hat,,SOURCE
flight_suit,,SOURCE
flip-flops,,SOURCE
flippers,,SOURCE
floating_armor,,SOURCE
floating_cape,,SOURCE
floating_clothes,,SOURCE
floating_hat,,SOURCE
floating_jacket,,SOURCE
floating_scarf,,SOURCE
floppy_sleeves,,SOURCE
floral_bow,,SOURCE
floral_dress,,SOURCE
floral_print_apron,,SOURCE
floral_print_bikini,,SOURCE
floral_print_bow,,SOURCE
floral_print_dress,,SOURCE
floral_print_gloves,,SOURCE
floral_print_jacket,,SOURCE
floral_print_kimono,,SOURCE
floral_print_leotard,,SOURCE
floral_print_one-piece_swimsuit,,SOURCE
floral_print_pants,,SOURCE
floral_print_pantyhose,,SOURCE
floral_print_sarong,,SOURCE
floral_print_sash,,SOURCE
floral_print_shirt,,SOURCE
floral_print_shorts,,SOURCE
floral_print_skirt,,SOURCE
floral_print_sleeves,,SOURCE
floral_print_thighhighs,,SOURCE
floral_print_veil,,SOURCE
florida_bikini,,SOURCE
flotation_belt,,SOURCE
flower-trimmed_dress,,SOURCE
flower-trimmed_shorts,,SOURCE
flower-trimmed_skirt,,SOURCE
flower_as_hat,,SOURCE
flower_bikini,,SOURCE
flower_choker,,SOURCE
flower_clothes,,SOURCE
flower_dress,,SOURCE
flower_skirt,,SOURCE
flower_underskirt,,SOURCE
fluffy_clothes,,SOURCE
fluffy_legwear,,SOURCE
fold-over_boots,,SOURCE
fold-over_gloves,,SOURCE
folded_clothes,,SOURCE
folding_clothes,,SOURCE
food-themed_bag,,SOURCE
food-themed_choker,,SOURCE
food-themed_clothes,,SOURCE
food-themed_hat,,SOURCE
food_as_clothes,,SOURCE
foot_wraps,,SOURCE
forbidden_pants,,SOURCE
formal_clothes,,SOURCE
fortified_suit,,SOURCE
fortified_suit_(imperial_royal_guard),,SOURCE
fortified_suit_(kagami_sumika),,SOURCE
fortune_bikini,,SOURCE
fox_hat,,SOURCE
fox_hood,,SOURCE
french_clothes,,SOURCE
frilled_apron,,SOURCE
frilled_arm_warmers,,SOURCE
frilled_armband,,SOURCE
frilled_armlet,,SOURCE
frilled_ascot,,SOURCE
frilled_babydoll,,SOURCE
frilled_bag,,SOURCE
frilled_bandeau,,SOURCE
frilled_bikini,,SOURCE
frilled_bloomers,,SOURCE
frilled_bodysuit,,SOURCE
frilled_bonnet,,SOURCE
frilled_boots,,SOURCE
frilled_bow,,SOURCE
frilled_bowtie,,SOURCE
frilled_bracelet,,SOURCE
frilled_bridal_gauntlets,,SOURCE
frilled_camisole,,SOURCE
frilled_cape,,SOURCE
frilled_capelet,,SOURCE
frilled_cardigan,,SOURCE
frilled_chemise,,SOURCE
frilled_choker,,SOURCE
frilled_cloak,,SOURCE
frilled_coat,,SOURCE
frilled_corset,,SOURCE
frilled_cuffs,,SOURCE
frilled_dress,,SOURCE
frilled_footwear,,SOURCE
frilled_garter,,SOURCE
frilled_garter_belt,,SOURCE
frilled_gloves,,SOURCE
frilled_hairband,,SOURCE
frilled_hat,,SOURCE
frilled_headwear,,SOURCE
frilled_hiphighs,,SOURCE
frilled_hood,,SOURCE
frilled_hoodie,,SOURCE
frilled_jacket,,SOURCE
frilled_kimono,,SOURCE
frilled_leg_warmers,,SOURCE
frilled_leotard,,SOURCE
frilled_neckerchief,,SOURCE
frilled_necktie,,SOURCE
frilled_negligee,,SOURCE
frilled_nightgown,,SOURCE
frilled_one-piece_swimsuit,,SOURCE
frilled_overskirt,,SOURCE
frilled_pajamas,,SOURCE
frilled_pants,,SOURCE
frilled_pantyhose,,SOURCE
frilled_ribbon,,SOURCE
frilled_robe,,SOURCE
frilled_sarong,,SOURCE
frilled_sash,,SOURCE
frilled_scarf,,SOURCE
frilled_shawl,,SOURCE
frilled_shirt,,SOURCE
frilled_shorts,,SOURCE
frilled_shrug,,SOURCE
frilled_skirt,,SOURCE
frilled_sleeves,,SOURCE
frilled_socks,,SOURCE
frilled_straps,,SOURCE
frilled_suspenders,,SOURCE
frilled_sweater,,SOURCE
frilled_tank_top,,SOURCE
frilled_tankini,,SOURCE
frilled_thighhighs,,SOURCE
frilled_tube_top,,SOURCE
frilled_veil,,SOURCE
frilled_vest,,SOURCE
frilled_wrist_cuffs,,SOURCE
frilled_wristband,,SOURCE
fringe-trimmed_cape,,SOURCE
fringe-trimmed_capelet,,SOURCE
frog_hat,,SOURCE
frog_hood,,SOURCE
frog_raincoat,,SOURCE
front-seamed_legwear,,SOURCE
front-tie_bikini_top,,SOURCE
front-tie_shorts,,SOURCE
front-tie_top,,SOURCE
front_bow,,SOURCE
front_zipper_swimsuit_(realise),,SOURCE
fruit_hat,,SOURCE
full_armor,,SOURCE
fundoshi,,SOURCE
funeral_dress,,SOURCE
funeral_kimono,,SOURCE
funeral_veil,,SOURCE
fur-lined_gloves,,SOURCE
fur-trimmed_arm_warmers,,SOURCE
fur-trimmed_armor,,SOURCE
fur-trimmed_bandeau,,SOURCE
fur-trimmed_bikini,,SOURCE
fur-trimmed_bodysuit,,SOURCE
fur-trimmed_boots,,SOURCE
fur-trimmed_bow,,SOURCE
fur-trimmed_cape,,SOURCE
fur-trimmed_capelet,,SOURCE
fur-trimmed_cardigan,,SOURCE
fur-trimmed_choker,,SOURCE
fur-trimmed_cloak,,SOURCE
fur-trimmed_coat,,SOURCE
fur-trimmed_dress,,SOURCE
fur-trimmed_gloves,,SOURCE
fur-trimmed_hairband,,SOURCE
fur-trimmed_headwear,,SOURCE
fur-trimmed_hood,,SOURCE
fur-trimmed_hoodie,,SOURCE
fur-trimmed_jacket,,SOURCE
fur-trimmed_jumpsuit,,SOURCE
fur-trimmed_kimono,,SOURCE
fur-trimmed_leg_warmers,,SOURCE
fur-trimmed_legwear,,SOURCE
fur-trimmed_leotard,,SOURCE
fur-trimmed_mittens,,SOURCE
fur-trimmed_overskirt,,SOURCE
fur-trimmed_pajamas,,SOURCE
fur-trimmed_pants,,SOURCE
fur-trimmed_poncho,,SOURCE
fur-trimmed_robe,,SOURCE
fur-trimmed_scarf,,SOURCE
fur-trimmed_shawl,,SOURCE
fur-trimmed_shirt,,SOURCE
fur-trimmed_shorts,,SOURCE
fur-trimmed_shrug,,SOURCE
fur-trimmed_sleeves,,SOURCE
fur-trimmed_slippers,,SOURCE
fur-trimmed_sweater,,SOURCE
fur-trimmed_thighhighs,,SOURCE
fur-trimmed_tube_top,,SOURCE
fur-trimmed_veil,,SOURCE
fur-trimmed_vest,,SOURCE
fur-trimmed_waist_cape,,SOURCE
fur-trimmed_wrist_cuffs,,SOURCE
fur_(clothing),,SOURCE
