identity_key,boundary_flags,candidate_state
asymmetrical_shorts,,CLEAN_FOR_FRESH_HOLDOUT
asymmetrical_skirt,,CLEAN_FOR_FRESH_HOLDOUT
asymmetrical_sleeves,,CLEAN_FOR_FRESH_HOLDOUT
aviator_cap,,CLEAN_FOR_FRESH_HOLDOUT
aviator_glasses,,CLEAN_FOR_FRESH_HOLDOUT
aviator_goggles,,CLEAN_FOR_FRESH_HOLDOUT
aviator_sunglasses,,CLEAN_FOR_FRESH_HOLDOUT
aztec_clothes,,CLEAN_FOR_FRESH_HOLDOUT
back-seamed_legwear,,CLEAN_FOR_FRESH_HOLDOUT
backwards_hat,,CLEAN_FOR_FRESH_HOLDOUT
baggy_clothes,,CLEAN_FOR_FRESH_HOLDOUT
baggy_pants,,CLEAN_FOR_FRESH_HOLDOUT
baggy_shorts,,CLEAN_FOR_FRESH_HOLDOUT
balaclava,,CLEAN_FOR_FRESH_HOLDOUT
ballet_boots,,CLEAN_FOR_FRESH_HOLDOUT
ballet_class_clothes,,CLEAN_FOR_FRESH_HOLDOUT
ballet_dress,,CLEAN_FOR_FRESH_HOLDOUT
ballet_slippers,,CLEAN_FOR_FRESH_HOLDOUT
banbi,,CLEAN_FOR_FRESH_HOLDOUT
band_shirt,,CLEAN_FOR_FRESH_HOLDOUT
barber_cape,,CLEAN_FOR_FRESH_HOLDOUT
baseball_cap,,CLEAN_FOR_FRESH_HOLDOUT
basketball_shorts,,CLEAN_FOR_FRESH_HOLDOUT
bat_mask,,CLEAN_FOR_FRESH_HOLDOUT
bath_yukata,,CLEAN_FOR_FRESH_HOLDOUT
bathrobe,,CLEAN_FOR_FRESH_HOLDOUT
beanie,,CLEAN_FOR_FRESH_HOLDOUT
bear_hat,,CLEAN_FOR_FRESH_HOLDOUT
bear_hood,,CLEAN_FOR_FRESH_HOLDOUT
bear_mask,,CLEAN_FOR_FRESH_HOLDOUT
bear_slippers,,CLEAN_FOR_FRESH_HOLDOUT
bearskin_cap,,CLEAN_FOR_FRESH_HOLDOUT
beer_hat,,CLEAN_FOR_FRESH_HOLDOUT
beizi_(clothing),,CLEAN_FOR_FRESH_HOLDOUT
bell-bottoms,,CLEAN_FOR_FRESH_HOLDOUT
bell_sleeves,,CLEAN_FOR_FRESH_HOLDOUT
belt,,CLEAN_FOR_FRESH_HOLDOUT
belt_boots,,CLEAN_FOR_FRESH_HOLDOUT
belt_skirt,,CLEAN_FOR_FRESH_HOLDOUT
belted_coat,,CLEAN_FOR_FRESH_HOLDOUT
belted_jacket,,CLEAN_FOR_FRESH_HOLDOUT
