identity_key,boundary_flags,candidate_state
on_one_knee,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_person,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_piano,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_pillow,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_plate,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_pumpkin,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_raft,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_railing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_railroad_tracks,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_rock,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_roof,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_rooftop,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_scooter,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_ship,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_shoulder,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_stairs,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_stomach,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_stool,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_suitcase,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_swing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_table,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_tank,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_throne,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_toilet,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_top_of_pole,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_train,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_tree,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_tree_stump,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_truck,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_van,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_vaulting_horse,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_wall,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_water,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_weapon,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
on_windowsill,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
one_arm_handstand,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
one_arm_push-ups,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
one_bar_prison,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
one_side_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
onion_(pikmin),,CLEAN_FOR_FRESH_HOLDOUT_V14_2
onion_dome,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
open_hand,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
open_hands,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
operation_crossroads,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
organization_xiii,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
orion_(constellation),,CLEAN_FOR_FRESH_HOLDOUT_V14_2
oripathy_lesion_(arknights),,CLEAN_FOR_FRESH_HOLDOUT_V14_2
outstretched_arm,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
outstretched_arms,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
outstretched_crossed_arms,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
outstretched_foot,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
outstretched_hand,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
outstretched_leg,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
outstretched_legs,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
over_shoulder,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
overhead_swing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
own_hands_clasped,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
own_hands_together,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
paint_on_body,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
paint_on_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
paint_on_fingers,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
paint_on_hands,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
paint_splatter_on_face,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
palmar_flexion,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
palms_together,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
para_para,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
parkour,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
partial_squatting,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
partially_immersed,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
partially_submerged,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
parting_water,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
paw_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
peeking_out,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
peeking_through_fingers,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pen_spinning,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
perching,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
person_on_back,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
person_on_hand,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
person_on_head,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
person_on_shoulder,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
picking_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pigeon-toed,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pigeon_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
piggyback,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pillion,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pin_legs,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pinch_grip,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pinky_out,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pinky_to_mouth,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pinned,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pitching,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
planking,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
plantar_flexion,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
planted,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pointing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pointing_at_another,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pointing_at_mouth,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pointing_at_object,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pointing_at_self,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pointing_at_viewer,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pointing_backward,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pointing_down,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pointing_forward,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pointing_to_the_side,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pointing_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pointing_with_thumb,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pose_imitation,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
poses,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
posing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pouncing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
powering_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
presenting_another's_body,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
presenting_legs,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
presenting_own_foot,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
presenting_pawpads,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
presenting_pectorals,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
presenting_stomach,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pretzel_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
princess_carry,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
prostration,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
puffing_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
pullups,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
push-ups,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
push_down,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
rabbit_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
raised_fist,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
raised_fists,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
rappelling,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
reaching,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
reaching_towards_another,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
reaching_towards_viewer,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
rearing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
reclining,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
recoil,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
relaxing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
resisting,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
resting,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
reze_dance,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
rhythmic_gymnastics,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
rider_kick,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
rolling,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
rolling_pin,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
rolling_suitcase,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
roundhouse_kick,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
rowing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
running,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
running_on_liquid,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
running_towards_viewer,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
saboten_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sack_behind_back,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sailor_moon_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
salute,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
samba,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
scissorhold,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
seiza,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
shaking,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
shimushu_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
shoulder_tilt,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
shoulderstand,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
shrinking,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
shrugging,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
shudder,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
side_chest_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
side_sitting_split,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sidesaddle,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
single_claw_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
single_paw_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sinking,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sit-up,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sitting,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sitting_against_vehicle,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sitting_backwards,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sitting_between_legs,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sitting_in_tree,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sitting_in_window,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sitting_sideways,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sitting_split,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
skateboarding,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
skating,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
skiing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
skipping,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sky_surfing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
skydive,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
slav_squatting,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sledding,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sleeping,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sleeping_animal,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sleeping_on_desk,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sleeping_on_person,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sleeping_together,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sleeping_upright,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sleeping_with_eyes_open,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sleepwalking,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sliding,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
slipping,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
slipping_on_banana_peel,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
slouching,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sniping,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
snow_angel,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
snowboarding,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
somersault,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sonic_adventure_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sparring,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
spasm,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
spinning,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
spinning_bird_kick,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
spinning_head,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sploot,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sprawled,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
spread_arms,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
spread_fingers,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
spread_toes,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
spread_wings,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
squat_(exercise),,CLEAN_FOR_FRESH_HOLDOUT_V14_2
squat_toilet,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
squatting,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
stance_(vehicle),,CLEAN_FOR_FRESH_HOLDOUT_V14_2
standing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
standing_at_attention,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
standing_front_split,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
standing_leg_lock,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
standing_on_one_leg,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
standing_split,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
standing_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
stay_fresh_(pose),,CLEAN_FOR_FRESH_HOLDOUT_V14_2
straight-arm_salute,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
streaking,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
stretch_action,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
stretching,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
stuck,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
stuck_in_a_box,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
subarashii_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
submerged,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sunbathing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
super_earth_salute_(helldivers),,CLEAN_FOR_FRESH_HOLDOUT_V14_2
superhero_landing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
surf,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
surfing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
surrounded,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sway_back,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
swaying,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
swaying_hip,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
swimming,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
swinging_legs,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
swirling,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sword_fingers,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sword_in_front_of_face,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sword_on_back,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sword_over_shoulder,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
sword_surfing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
symmetrical_hand_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
symmetrical_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
synchronized_swimming,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
t-pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
tengu_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
tenkyuu_chimata_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
the_monkey_(dance),,CLEAN_FOR_FRESH_HOLDOUT_V14_2
the_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
three-finger_salute,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
trapeze,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
trapped,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
trembling,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
trembling_legs,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
turnaround,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
twists,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
twitching,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
two_side_up,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
uneven_footing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
unsheathed,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
unsheathing,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
upside-down,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
upward_dog,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
v_arms,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
v_legs,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
victory_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
villain_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
vitarka_mudra,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
vocaloid_boxart_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
vulcan_salute,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
w_arms,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
waiting,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
walking,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
walking_away,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
walking_backwards,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
walking_on_liquid,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
walking_towards_viewer,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
waltz_(dance),,CLEAN_FOR_FRESH_HOLDOUT_V14_2
wariza,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
waving,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
waving_another's_arm,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
waving_arms,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
waving_hands,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
weapon_across_shoulders,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
weapon_between_legs,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
weapon_in_mouth,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
weapon_on_back,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
weapon_over_shoulder,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
wheelie,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
wiggling,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
wiggling_toes,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
wrist_extended,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
wrists_extended,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
wrong_foot,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
wrong_hand,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
x_arms,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
x_fingers,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
x_fingers_over_mouth,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
yoga,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
yokozuwari,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
yotsubato!_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
z-move_trainer_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
zarei,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
zero_gravity,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
zombie_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
zui_zui_dance,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
zun_pose,,CLEAN_FOR_FRESH_HOLDOUT_V14_2
