identity_key,boundary_flags,candidate_state
head_arms,,CLEAN_FOR_FRESH_HOLDOUT
headbanging,,CLEAN_FOR_FRESH_HOLDOUT
heads_together,,CLEAN_FOR_FRESH_HOLDOUT
headstand,,CLEAN_FOR_FRESH_HOLDOUT
heel_pop,,CLEAN_FOR_FRESH_HOLDOUT
heel_stretch,,CLEAN_FOR_FRESH_HOLDOUT
heel_up,,CLEAN_FOR_FRESH_HOLDOUT
helltaker_dance,,CLEAN_FOR_FRESH_HOLDOUT
henshin_pose,,CLEAN_FOR_FRESH_HOLDOUT
higashikata_josuke's_pose,,CLEAN_FOR_FRESH_HOLDOUT
high_jump,,CLEAN_FOR_FRESH_HOLDOUT
high_kick,,CLEAN_FOR_FRESH_HOLDOUT
hips_in_air,,CLEAN_FOR_FRESH_HOLDOUT
hopping,,CLEAN_FOR_FRESH_HOLDOUT
horns_pose,,CLEAN_FOR_FRESH_HOLDOUT
horse_pose,,CLEAN_FOR_FRESH_HOLDOUT
hoshino_ai's_pose,,CLEAN_FOR_FRESH_HOLDOUT
hoshino_ruby_dance,,CLEAN_FOR_FRESH_HOLDOUT
hover_hand,,CLEAN_FOR_FRESH_HOLDOUT
howl_and_sophie_airwalking,,CLEAN_FOR_FRESH_HOLDOUT
huddle,,CLEAN_FOR_FRESH_HOLDOUT
huge_ass_lying_on_couch_pose_(meme),,CLEAN_FOR_FRESH_HOLDOUT
hula,,CLEAN_FOR_FRESH_HOLDOUT
hula_hoop,,CLEAN_FOR_FRESH_HOLDOUT
human_pyramid,,CLEAN_FOR_FRESH_HOLDOUT
human_stacking,,CLEAN_FOR_FRESH_HOLDOUT
human_tower,,CLEAN_FOR_FRESH_HOLDOUT
hunchback,,CLEAN_FOR_FRESH_HOLDOUT
hunched_over,,CLEAN_FOR_FRESH_HOLDOUT
idle_animation,,CLEAN_FOR_FRESH_HOLDOUT
imitating,,CLEAN_FOR_FRESH_HOLDOUT
immobilization,,CLEAN_FOR_FRESH_HOLDOUT
index_finger_raised,,CLEAN_FOR_FRESH_HOLDOUT
index_fingers_raised,,CLEAN_FOR_FRESH_HOLDOUT
index_fingers_together,,CLEAN_FOR_FRESH_HOLDOUT
