identity_key,candidate_cluster,candidate_state,human_intent,review_note
brushing_own_hair,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
bucket_on_head,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
bugles_on_fingers,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
bulge_lift,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
bulge_press,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
bullet_in_mouth,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
bunching_hair,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
bust_measuring,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
butt_bump,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
butt_crush,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
butterfly_on_face,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
butterfly_on_hair,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
butterfly_on_hand,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
butterfly_on_head,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
butterfly_on_mouth,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
butterfly_on_shoulder,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
cake_on_head,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
can_to_cheek,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
candle_on_head,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
card_between_fingers,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
card_in_mouth,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
caress,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
caressing_cheek,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
carrying_over_shoulder,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
carrying_person,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
carrying_under_arm,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
cat_on_chest,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
cat_on_head,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
cat_on_person,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
cat_on_shoulder,GENERAL_ONLY|ACTION_CONTACT/INTERACTION|NONE,FULL_REVIEW_GENERAL_ACTION_INTERACTION_NONE_V76_BATCH2,,
