identity_key,candidate_cluster,candidate_state,human_intent,review_note
mole_on_chest,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
mole_on_foot,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
mole_on_hip,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
mole_on_stomach,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
mole_under_mouth,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
mouth_bubble,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
mouth_piercing,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
mouth_submerged,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
multiple_ovum,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
narrow_hips,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
narrow_waist,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
navel,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
navel_hair,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
navel_piercing,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
no_feet,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
no_navel,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
no_toes,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
null_bulge,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
orange_tongue,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
outie_navel,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
ovaries,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
ovum,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
ovum_with_heart,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
paw_print_soles,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
pectorals,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
pelvis,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
perineum,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
perineum_peek,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
perineum_piercing,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
powerful_ass,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
prehensile_toes,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
prehensile_tongue,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
puffy_chest,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
red_feet,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
scar_on_chest,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
scar_on_foot,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
scar_on_hip,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
scar_on_lip,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
scar_on_mouth,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
scar_on_stomach,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
severed_tongue,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
single_bare_foot,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
smoke_from_mouth,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
snorkel_in_mouth,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
soles,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
soles_together,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
sparkling_sweat,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
sparse_ass_hair,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
sparse_chest_hair,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
sparse_navel_hair,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
spread_navel,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
steam_from_mouth,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
stitched_chest,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
stitched_mouth,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
stitched_tongue,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
stomach,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
stomach_(organ),GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
stomach_ache,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
stomach_focus,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
stomach_growling,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
stomach_mouth,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
strongman_waist,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
suggestive_fluid,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
surrounded_by_feet,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
sweat,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
sweat_stain,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
sweaty_clothes,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
tail_mouth,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
thick_arm_hair,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
thick_arms,GENERAL_ONLY|BODY_PART|NONE,FULL_REVIEW_GENERAL_BODY_PART_NONE_V67_BATCH2,,
