identity_key,candidate_state,reason
drive-by,ORDINARY_CLEAN,no_body_contact_risk
driving,ORDINARY_CLEAN,no_body_contact_risk
dropped_food,ORDINARY_CLEAN,no_body_contact_risk
dropped_object,ORDINARY_CLEAN,no_body_contact_risk
drowning,ORDINARY_CLEAN,no_body_contact_risk
drying,ORDINARY_CLEAN,no_body_contact_risk
drying_another's_hair,ORDINARY_CLEAN,no_body_contact_risk
drying_hair,ORDINARY_CLEAN,no_body_contact_risk
drying_own_hair,ORDINARY_CLEAN,no_body_contact_risk
dual_wielding,ORDINARY_CLEAN,no_body_contact_risk
duck_on_head,ORDINARY_CLEAN,no_body_contact_risk
duel,ORDINARY_CLEAN,no_body_contact_risk
duel_(yu-gi-oh!),ORDINARY_CLEAN,no_body_contact_risk
duet,ORDINARY_CLEAN,no_body_contact_risk
dusting,ORDINARY_CLEAN,no_body_contact_risk
ear_cleaning,ORDINARY_CLEAN,no_body_contact_risk
ear_picking,ORDINARY_CLEAN,no_body_contact_risk
eat_me,ORDINARY_CLEAN,no_body_contact_risk
eating,ORDINARY_CLEAN,no_body_contact_risk
eating_contest,ORDINARY_CLEAN,no_body_contact_risk
eating_hair,ORDINARY_CLEAN,no_body_contact_risk
eating_non-food,ORDINARY_CLEAN,no_body_contact_risk
eavesdropping,ORDINARY_CLEAN,no_body_contact_risk
egg_laying,ORDINARY_CLEAN,no_body_contact_risk
egosearching,ORDINARY_CLEAN,no_body_contact_risk
elbow_carry,ORDINARY_CLEAN,no_body_contact_risk
elbow_drop,ORDINARY_CLEAN,no_body_contact_risk
elbow_on_another's_shoulder,ORDINARY_CLEAN,no_body_contact_risk
elbow_on_arm,ORDINARY_CLEAN,no_body_contact_risk
elbow_on_knee,ORDINARY_CLEAN,no_body_contact_risk
elbow_on_leg,ORDINARY_CLEAN,no_body_contact_risk
elbow_on_table,ORDINARY_CLEAN,no_body_contact_risk
elbow_on_thigh,ORDINARY_CLEAN,no_body_contact_risk
elbowing,ORDINARY_CLEAN,no_body_contact_risk
elbows_on_knees,ORDINARY_CLEAN,no_body_contact_risk
elbows_on_table,ORDINARY_CLEAN,no_body_contact_risk
electrocution,ORDINARY_CLEAN,no_body_contact_risk
electrokinesis,ORDINARY_CLEAN,no_body_contact_risk
element_bending,ORDINARY_CLEAN,no_body_contact_risk
encasement,ORDINARY_CLEAN,no_body_contact_risk
entangled,ORDINARY_CLEAN,no_body_contact_risk
entrance_ceremony,ORDINARY_CLEAN,no_body_contact_risk
esports,ORDINARY_CLEAN,no_body_contact_risk
exercising,ORDINARY_CLEAN,no_body_contact_risk
exhaling_smoke,ORDINARY_CLEAN,no_body_contact_risk
eye_in_mouth,ORDINARY_CLEAN,no_body_contact_risk
eye_poke,ORDINARY_CLEAN,no_body_contact_risk
eyelid_pull,ORDINARY_CLEAN,no_body_contact_risk
eyewear_in_mouth,ORDINARY_CLEAN,no_body_contact_risk
eyewear_switch,ORDINARY_CLEAN,no_body_contact_risk
face_hold,ORDINARY_CLEAN,no_body_contact_risk
face_in_ass,ORDINARY_CLEAN,no_body_contact_risk
face_in_hands,ORDINARY_CLEAN,no_body_contact_risk
face_in_pillow,ORDINARY_CLEAN,no_body_contact_risk
face_in_shadow,ORDINARY_CLEAN,no_body_contact_risk
face_on_another's_chest,ORDINARY_CLEAN,no_body_contact_risk
face_squeeze,ORDINARY_CLEAN,no_body_contact_risk
face_stretching,ORDINARY_CLEAN,no_body_contact_risk
faceoff,ORDINARY_CLEAN,no_body_contact_risk
facepalm,ORDINARY_CLEAN,no_body_contact_risk
faceplant,ORDINARY_CLEAN,no_body_contact_risk
family_bonding,ORDINARY_CLEAN,no_body_contact_risk
fan_meeting,ORDINARY_CLEAN,no_body_contact_risk
fan_speaking,ORDINARY_CLEAN,no_body_contact_risk
fanning,ORDINARY_CLEAN,no_body_contact_risk
fantasy_racism,ORDINARY_CLEAN,no_body_contact_risk
father-son_kamehameha,ORDINARY_CLEAN,no_body_contact_risk
fed_by_viewer,ORDINARY_CLEAN,no_body_contact_risk
feeding,ORDINARY_CLEAN,no_body_contact_risk
feeding_animal,ORDINARY_CLEAN,no_body_contact_risk
feeding_viewer,ORDINARY_CLEAN,no_body_contact_risk
feet_in_food,ORDINARY_CLEAN,no_body_contact_risk
feet_on_chair,ORDINARY_CLEAN,no_body_contact_risk
feet_on_table,ORDINARY_CLEAN,no_body_contact_risk
fencing,ORDINARY_CLEAN,no_body_contact_risk
fencing_suit,ORDINARY_CLEAN,no_body_contact_risk
fetch,ORDINARY_CLEAN,no_body_contact_risk
final_smash,ORDINARY_CLEAN,no_body_contact_risk
finger_cannon,ORDINARY_CLEAN,no_body_contact_risk
finger_claws,ORDINARY_CLEAN,no_body_contact_risk
finger_counting,ORDINARY_CLEAN,no_body_contact_risk
finger_counting_duo,ORDINARY_CLEAN,no_body_contact_risk
finger_frame,ORDINARY_CLEAN,no_body_contact_risk
finger_frame_duo,ORDINARY_CLEAN,no_body_contact_risk
finger_frame_over_eye,ORDINARY_CLEAN,no_body_contact_risk
finger_gun,ORDINARY_CLEAN,no_body_contact_risk
finger_heart,ORDINARY_CLEAN,no_body_contact_risk
finger_in_glove,ORDINARY_CLEAN,no_body_contact_risk
finger_in_navel,ORDINARY_CLEAN,no_body_contact_risk
finger_in_own_ear,ORDINARY_CLEAN,no_body_contact_risk
finger_in_own_mouth,ORDINARY_CLEAN,no_body_contact_risk
finger_on_eyewear,ORDINARY_CLEAN,no_body_contact_risk
finger_on_forehead,ORDINARY_CLEAN,no_body_contact_risk
finger_on_trigger,ORDINARY_CLEAN,no_body_contact_risk
finger_painting,ORDINARY_CLEAN,no_body_contact_risk
finger_pointer,ORDINARY_CLEAN,no_body_contact_risk
finger_to_another's_cheek,ORDINARY_CLEAN,no_body_contact_risk
finger_to_another's_mouth,ORDINARY_CLEAN,no_body_contact_risk
finger_to_another's_nose,ORDINARY_CLEAN,no_body_contact_risk
finger_to_cheek,ORDINARY_CLEAN,no_body_contact_risk
finger_to_eye,ORDINARY_CLEAN,no_body_contact_risk
finger_to_eyewear,ORDINARY_CLEAN,no_body_contact_risk
finger_to_face,ORDINARY_CLEAN,no_body_contact_risk
finger_to_mouth,ORDINARY_CLEAN,no_body_contact_risk
finger_to_own_chin,ORDINARY_CLEAN,no_body_contact_risk
finger_to_own_nose,ORDINARY_CLEAN,no_body_contact_risk
finger_to_tongue,ORDINARY_CLEAN,no_body_contact_risk
finger_twirl,ORDINARY_CLEAN,no_body_contact_risk
finger_wagging,ORDINARY_CLEAN,no_body_contact_risk
finger_wrap,ORDINARY_CLEAN,no_body_contact_risk
finger_writing,ORDINARY_CLEAN,no_body_contact_risk
fingers_between_toes,ORDINARY_CLEAN,no_body_contact_risk
fingers_on_another's_face,ORDINARY_CLEAN,no_body_contact_risk
fingers_to_cheek,ORDINARY_CLEAN,no_body_contact_risk
fingers_to_cheeks,ORDINARY_CLEAN,no_body_contact_risk
fingers_to_mouth,ORDINARY_CLEAN,no_body_contact_risk
finishing_move,ORDINARY_CLEAN,no_body_contact_risk
fireman's_carry,ORDINARY_CLEAN,no_body_contact_risk
firing,ORDINARY_CLEAN,no_body_contact_risk
firing_at_viewer,ORDINARY_CLEAN,no_body_contact_risk
first_aid,ORDINARY_CLEAN,no_body_contact_risk
fish_in_mouth,ORDINARY_CLEAN,no_body_contact_risk
fish_on_head,ORDINARY_CLEAN,no_body_contact_risk
fishing,ORDINARY_CLEAN,no_body_contact_risk
fist_bump,ORDINARY_CLEAN,no_body_contact_risk
fist_bumping_viewer,ORDINARY_CLEAN,no_body_contact_risk
fist_in_hand,ORDINARY_CLEAN,no_body_contact_risk
fist_pump,ORDINARY_CLEAN,no_body_contact_risk
fist_shaking,ORDINARY_CLEAN,no_body_contact_risk
flamenco,ORDINARY_CLEAN,no_body_contact_risk
flick,ORDINARY_CLEAN,no_body_contact_risk
flipping_food,ORDINARY_CLEAN,no_body_contact_risk
flirting,ORDINARY_CLEAN,no_body_contact_risk
flirting_10_image_response,ORDINARY_CLEAN,no_body_contact_risk
florakinesis,ORDINARY_CLEAN,no_body_contact_risk
folding,ORDINARY_CLEAN,no_body_contact_risk
following,ORDINARY_CLEAN,no_body_contact_risk
food_bite,ORDINARY_CLEAN,no_body_contact_risk
food_theft,ORDINARY_CLEAN,no_body_contact_risk
foot_against_wall,ORDINARY_CLEAN,no_body_contact_risk
foot_kabedon,ORDINARY_CLEAN,no_body_contact_risk
foot_on_another's_ass,ORDINARY_CLEAN,no_body_contact_risk
foot_on_another's_back,ORDINARY_CLEAN,no_body_contact_risk
foot_on_another's_chest,ORDINARY_CLEAN,no_body_contact_risk
foot_on_another's_face,ORDINARY_CLEAN,no_body_contact_risk
foot_on_another's_thigh,ORDINARY_CLEAN,no_body_contact_risk
foot_on_table,ORDINARY_CLEAN,no_body_contact_risk
foot_on_weapon,ORDINARY_CLEAN,no_body_contact_risk
footsies,ORDINARY_CLEAN,no_body_contact_risk
force-feeding,ORDINARY_CLEAN,no_body_contact_risk
forced_dressing,ORDINARY_CLEAN,no_body_contact_risk
forced_to_watch,ORDINARY_CLEAN,no_body_contact_risk
forehead-to-forehead,ORDINARY_CLEAN,no_body_contact_risk
forehead_flick,ORDINARY_CLEAN,no_body_contact_risk
fox_mousing,ORDINARY_CLEAN,no_body_contact_risk
fox_shadow_puppet,ORDINARY_CLEAN,no_body_contact_risk
free_hugs,ORDINARY_CLEAN,no_body_contact_risk
freediving,ORDINARY_CLEAN,no_body_contact_risk
furoshiki_around_neck,ORDINARY_CLEAN,no_body_contact_risk
fusion_dance,ORDINARY_CLEAN,no_body_contact_risk
gambling,ORDINARY_CLEAN,no_body_contact_risk
gardening,ORDINARY_CLEAN,no_body_contact_risk
geokinesis,ORDINARY_CLEAN,no_body_contact_risk
girl_sandwich,ORDINARY_CLEAN,no_body_contact_risk
giving,ORDINARY_CLEAN,no_body_contact_risk
giving_flower,ORDINARY_CLEAN,no_body_contact_risk
giving_food,ORDINARY_CLEAN,no_body_contact_risk
glomp,ORDINARY_CLEAN,no_body_contact_risk
goldfish_scooping,ORDINARY_CLEAN,no_body_contact_risk
golf,ORDINARY_CLEAN,no_body_contact_risk
gossip,ORDINARY_CLEAN,no_body_contact_risk
grabbing_another's_arm,ORDINARY_CLEAN,no_body_contact_risk
grabbing_another's_chin,ORDINARY_CLEAN,no_body_contact_risk
grabbing_another's_dress,ORDINARY_CLEAN,no_body_contact_risk
grabbing_another's_face,ORDINARY_CLEAN,no_body_contact_risk
grabbing_another's_hair,ORDINARY_CLEAN,no_body_contact_risk
grabbing_another's_hand,ORDINARY_CLEAN,no_body_contact_risk
grabbing_another's_head,ORDINARY_CLEAN,no_body_contact_risk
grabbing_another's_nose,ORDINARY_CLEAN,no_body_contact_risk
grabbing_another's_shirt,ORDINARY_CLEAN,no_body_contact_risk
grabbing_another's_sleeve,ORDINARY_CLEAN,no_body_contact_risk
grabbing_another's_twintails,ORDINARY_CLEAN,no_body_contact_risk
grabbing_another's_wing,ORDINARY_CLEAN,no_body_contact_risk
grabbing_from_behind,ORDINARY_CLEAN,no_body_contact_risk
grabbing_own_hair,ORDINARY_CLEAN,no_body_contact_risk
grape_stomping,ORDINARY_CLEAN,no_body_contact_risk
grazing_(livestock),ORDINARY_CLEAN,no_body_contact_risk
grooming,ORDINARY_CLEAN,no_body_contact_risk
group_battle,ORDINARY_CLEAN,no_body_contact_risk
guided_hand_on_cheek,ORDINARY_CLEAN,no_body_contact_risk
guiding_hand,ORDINARY_CLEAN,no_body_contact_risk
hacking,ORDINARY_CLEAN,no_body_contact_risk
hadanugi_dousa,ORDINARY_CLEAN,no_body_contact_risk
hadouken,ORDINARY_CLEAN,no_body_contact_risk
hair_in_another's_mouth,ORDINARY_CLEAN,no_body_contact_risk
hair_in_own_mouth,ORDINARY_CLEAN,no_body_contact_risk
hair_lift,ORDINARY_CLEAN,no_body_contact_risk
hair_tie_in_mouth,ORDINARY_CLEAN,no_body_contact_risk
hairdressing,ORDINARY_CLEAN,no_body_contact_risk
half-heart_hands,ORDINARY_CLEAN,no_body_contact_risk
hand_chains,ORDINARY_CLEAN,no_body_contact_risk
hand_glasses,ORDINARY_CLEAN,no_body_contact_risk
hand_grab,ORDINARY_CLEAN,no_body_contact_risk
hand_grip,ORDINARY_CLEAN,no_body_contact_risk
hand_hair,ORDINARY_CLEAN,no_body_contact_risk
hand_in_another's_clothes,ORDINARY_CLEAN,no_body_contact_risk
hand_in_another's_glove,ORDINARY_CLEAN,no_body_contact_risk
hand_in_another's_hair,ORDINARY_CLEAN,no_body_contact_risk
hand_in_another's_pantyhose,ORDINARY_CLEAN,no_body_contact_risk
hand_in_another's_pocket,ORDINARY_CLEAN,no_body_contact_risk
hand_in_clothes,ORDINARY_CLEAN,no_body_contact_risk
hand_in_jacket,ORDINARY_CLEAN,no_body_contact_risk
hand_in_mouth,ORDINARY_CLEAN,no_body_contact_risk
hand_in_own_hair,ORDINARY_CLEAN,no_body_contact_risk
hand_in_own_pantyhose,ORDINARY_CLEAN,no_body_contact_risk
hand_in_pantyhose,ORDINARY_CLEAN,no_body_contact_risk
hand_in_pocket,ORDINARY_CLEAN,no_body_contact_risk
hand_in_thighhighs,ORDINARY_CLEAN,no_body_contact_risk
hand_milking,ORDINARY_CLEAN,no_body_contact_risk
hand_on_animal,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_arm,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_back,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_cheek,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_chin,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_face,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_forehead,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_hand,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_hat,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_head,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_headwear,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_hip,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_knee,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_leg,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_nape,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_neck,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_shoulder,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_stomach,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_waist,ORDINARY_CLEAN,no_body_contact_risk
hand_on_another's_wrist,ORDINARY_CLEAN,no_body_contact_risk
hand_on_bed,ORDINARY_CLEAN,no_body_contact_risk
hand_on_belt,ORDINARY_CLEAN,no_body_contact_risk
hand_on_blade,ORDINARY_CLEAN,no_body_contact_risk
hand_on_book,ORDINARY_CLEAN,no_body_contact_risk
hand_on_cane,ORDINARY_CLEAN,no_body_contact_risk
hand_on_chair,ORDINARY_CLEAN,no_body_contact_risk
hand_on_eyewear,ORDINARY_CLEAN,no_body_contact_risk
hand_on_floor,ORDINARY_CLEAN,no_body_contact_risk
hand_on_glass,ORDINARY_CLEAN,no_body_contact_risk
hand_on_goggles,ORDINARY_CLEAN,no_body_contact_risk
hand_on_ground,ORDINARY_CLEAN,no_body_contact_risk
hand_on_handle,ORDINARY_CLEAN,no_body_contact_risk
hand_on_headphones,ORDINARY_CLEAN,no_body_contact_risk
hand_on_headset,ORDINARY_CLEAN,no_body_contact_risk
hand_on_headwear,ORDINARY_CLEAN,no_body_contact_risk
hand_on_helmet,ORDINARY_CLEAN,no_body_contact_risk
hand_on_hilt,ORDINARY_CLEAN,no_body_contact_risk
hand_on_lap,ORDINARY_CLEAN,no_body_contact_risk
hand_on_mask,ORDINARY_CLEAN,no_body_contact_risk
hand_on_mirror,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_ankle,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_arm,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_back,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_cheek,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_chin,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_elbow,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_face,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_forehead,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_hat,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_head,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_hip,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_knee,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_leg,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_neck,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_opposite_hip,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_shoulder,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_stomach,ORDINARY_CLEAN,no_body_contact_risk
hand_on_own_wrist,ORDINARY_CLEAN,no_body_contact_risk
hand_on_railing,ORDINARY_CLEAN,no_body_contact_risk
hand_on_sheath,ORDINARY_CLEAN,no_body_contact_risk
hand_on_shield,ORDINARY_CLEAN,no_body_contact_risk
hand_on_table,ORDINARY_CLEAN,no_body_contact_risk
hand_on_wall,ORDINARY_CLEAN,no_body_contact_risk
hand_on_weapon,ORDINARY_CLEAN,no_body_contact_risk
hand_on_window,ORDINARY_CLEAN,no_body_contact_risk
hand_over_another's_eyes,ORDINARY_CLEAN,no_body_contact_risk
hand_over_another's_mouth,ORDINARY_CLEAN,no_body_contact_risk
hand_over_eye,ORDINARY_CLEAN,no_body_contact_risk
hand_over_heart,ORDINARY_CLEAN,no_body_contact_risk
hand_over_own_mouth,ORDINARY_CLEAN,no_body_contact_risk
hand_rest,ORDINARY_CLEAN,no_body_contact_risk
hand_to_blade,ORDINARY_CLEAN,no_body_contact_risk
hand_to_forehead,ORDINARY_CLEAN,no_body_contact_risk
hand_to_hand,ORDINARY_CLEAN,no_body_contact_risk
hand_to_head,ORDINARY_CLEAN,no_body_contact_risk
hand_to_own_mouth,ORDINARY_CLEAN,no_body_contact_risk
hand_to_weapon,ORDINARY_CLEAN,no_body_contact_risk
hand_under_dress,ORDINARY_CLEAN,no_body_contact_risk
hand_under_pillow,ORDINARY_CLEAN,no_body_contact_risk
hand_under_shirt,ORDINARY_CLEAN,no_body_contact_risk
hand_under_skirt,ORDINARY_CLEAN,no_body_contact_risk
handkerchief_biting,ORDINARY_CLEAN,no_body_contact_risk
hands_in_another's_hair,ORDINARY_CLEAN,no_body_contact_risk
hands_in_another's_pockets,ORDINARY_CLEAN,no_body_contact_risk
hands_in_opposite_sleeves,ORDINARY_CLEAN,no_body_contact_risk
hands_in_own_hair,ORDINARY_CLEAN,no_body_contact_risk
hands_in_pocket,ORDINARY_CLEAN,no_body_contact_risk
hands_in_pockets,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_arm,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_arms,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_back,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_cheeks,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_face,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_hands,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_head,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_hips,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_knees,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_leg,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_legs,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_neck,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_shoulder,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_shoulders,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_stomach,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_waist,ORDINARY_CLEAN,no_body_contact_risk
hands_on_another's_wrists,ORDINARY_CLEAN,no_body_contact_risk
hands_on_bed,ORDINARY_CLEAN,no_body_contact_risk
hands_on_eyewear,ORDINARY_CLEAN,no_body_contact_risk
hands_on_floor,ORDINARY_CLEAN,no_body_contact_risk
hands_on_ground,ORDINARY_CLEAN,no_body_contact_risk
hands_on_headphones,ORDINARY_CLEAN,no_body_contact_risk
hands_on_headwear,ORDINARY_CLEAN,no_body_contact_risk
hands_on_hilt,ORDINARY_CLEAN,no_body_contact_risk
hands_on_lap,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_arms,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_back,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_cheeks,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_chin,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_face,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_head,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_hips,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_knee,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_knees,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_leg,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_legs,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_neck,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_shoulders,ORDINARY_CLEAN,no_body_contact_risk
hands_on_own_stomach,ORDINARY_CLEAN,no_body_contact_risk
hands_on_table,ORDINARY_CLEAN,no_body_contact_risk
hands_under_chin,ORDINARY_CLEAN,no_body_contact_risk
hands_under_legs,ORDINARY_CLEAN,no_body_contact_risk
handshake,ORDINARY_CLEAN,no_body_contact_risk
handstop,ORDINARY_CLEAN,no_body_contact_risk
hanetsuki,ORDINARY_CLEAN,no_body_contact_risk
hanging_from_ceiling,ORDINARY_CLEAN,no_body_contact_risk
hanging_from_tree,ORDINARY_CLEAN,no_body_contact_risk
hanging_on,ORDINARY_CLEAN,no_body_contact_risk
hanging_on_arm,ORDINARY_CLEAN,no_body_contact_risk
hanging_wedgie,ORDINARY_CLEAN,no_body_contact_risk
hat_tip,ORDINARY_CLEAN,no_body_contact_risk
hat_tug,ORDINARY_CLEAN,no_body_contact_risk
hatsumode,ORDINARY_CLEAN,no_body_contact_risk
head_between_knees,ORDINARY_CLEAN,no_body_contact_risk
head_bump,ORDINARY_CLEAN,no_body_contact_risk
head_grab,ORDINARY_CLEAN,no_body_contact_risk
head_hold,ORDINARY_CLEAN,no_body_contact_risk
head_on_another's_back,ORDINARY_CLEAN,no_body_contact_risk
head_on_another's_shoulder,ORDINARY_CLEAN,no_body_contact_risk
head_on_another's_stomach,ORDINARY_CLEAN,no_body_contact_risk
head_on_arm,ORDINARY_CLEAN,no_body_contact_risk
head_on_back,ORDINARY_CLEAN,no_body_contact_risk
head_on_ground,ORDINARY_CLEAN,no_body_contact_risk
head_on_hand,ORDINARY_CLEAN,no_body_contact_risk
head_on_hands,ORDINARY_CLEAN,no_body_contact_risk
head_on_head,ORDINARY_CLEAN,no_body_contact_risk
head_on_knee,ORDINARY_CLEAN,no_body_contact_risk
head_on_knees,ORDINARY_CLEAN,no_body_contact_risk
head_on_own_shoulder,ORDINARY_CLEAN,no_body_contact_risk
head_on_pillow,ORDINARY_CLEAN,no_body_contact_risk
head_on_table,ORDINARY_CLEAN,no_body_contact_risk
head_pinned_down,ORDINARY_CLEAN,no_body_contact_risk
head_rest,ORDINARY_CLEAN,no_body_contact_risk
head_rub,ORDINARY_CLEAN,no_body_contact_risk
headbutt,ORDINARY_CLEAN,no_body_contact_risk
headdesk,ORDINARY_CLEAN,no_body_contact_risk
headlock,ORDINARY_CLEAN,no_body_contact_risk
headpat,ORDINARY_CLEAN,no_body_contact_risk
headpatting_viewer,ORDINARY_CLEAN,no_body_contact_risk
healing,ORDINARY_CLEAN,no_body_contact_risk
healing_animal,ORDINARY_CLEAN,no_body_contact_risk
heart_arms,ORDINARY_CLEAN,no_body_contact_risk
heart_arms_duo,ORDINARY_CLEAN,no_body_contact_risk
heart_arms_trio,ORDINARY_CLEAN,no_body_contact_risk
heart_floating_above_hand,ORDINARY_CLEAN,no_body_contact_risk
heart_hands,ORDINARY_CLEAN,no_body_contact_risk
heart_hands_duo,ORDINARY_CLEAN,no_body_contact_risk
heart_hands_failure,ORDINARY_CLEAN,no_body_contact_risk
heart_hands_over_eye,ORDINARY_CLEAN,no_body_contact_risk
heart_hands_trio,ORDINARY_CLEAN,no_body_contact_risk
heart_in_heart_hands,ORDINARY_CLEAN,no_body_contact_risk
heart_in_mouth,ORDINARY_CLEAN,no_body_contact_risk
held_down,ORDINARY_CLEAN,no_body_contact_risk
helping,ORDINARY_CLEAN,no_body_contact_risk
henshin,ORDINARY_CLEAN,no_body_contact_risk
hide_and_seek,ORDINARY_CLEAN,no_body_contact_risk
hiding,ORDINARY_CLEAN,no_body_contact_risk
hiding_behind_another,ORDINARY_CLEAN,no_body_contact_risk
high_five,ORDINARY_CLEAN,no_body_contact_risk
hiking,ORDINARY_CLEAN,no_body_contact_risk
hissing,ORDINARY_CLEAN,no_body_contact_risk
hitchhiking,ORDINARY_CLEAN,no_body_contact_risk
holding,ORDINARY_CLEAN,no_body_contact_risk
holding_above_head,ORDINARY_CLEAN,no_body_contact_risk
holding_animal,ORDINARY_CLEAN,no_body_contact_risk
holding_another's_ankle,ORDINARY_CLEAN,no_body_contact_risk
holding_another's_ankles,ORDINARY_CLEAN,no_body_contact_risk
holding_another's_arm,ORDINARY_CLEAN,no_body_contact_risk
holding_another's_hair,ORDINARY_CLEAN,no_body_contact_risk
holding_another's_horns,ORDINARY_CLEAN,no_body_contact_risk
holding_another's_leg,ORDINARY_CLEAN,no_body_contact_risk
holding_another's_legs,ORDINARY_CLEAN,no_body_contact_risk
holding_another's_waist,ORDINARY_CLEAN,no_body_contact_risk
holding_another's_wrist,ORDINARY_CLEAN,no_body_contact_risk
holding_another's_wrists,ORDINARY_CLEAN,no_body_contact_risk
holding_back,ORDINARY_CLEAN,no_body_contact_risk
holding_behind_back,ORDINARY_CLEAN,no_body_contact_risk
holding_behind_neck,ORDINARY_CLEAN,no_body_contact_risk
holding_belly,ORDINARY_CLEAN,no_body_contact_risk
holding_bird,ORDINARY_CLEAN,no_body_contact_risk
holding_bug,ORDINARY_CLEAN,no_body_contact_risk
holding_butterfly,ORDINARY_CLEAN,no_body_contact_risk
holding_cat,ORDINARY_CLEAN,no_body_contact_risk
holding_chibi,ORDINARY_CLEAN,no_body_contact_risk
holding_creature,ORDINARY_CLEAN,no_body_contact_risk
holding_detached_hair,ORDINARY_CLEAN,no_body_contact_risk
holding_detached_head,ORDINARY_CLEAN,no_body_contact_risk
holding_digimon,ORDINARY_CLEAN,no_body_contact_risk
holding_dog,ORDINARY_CLEAN,no_body_contact_risk
holding_eyeball,ORDINARY_CLEAN,no_body_contact_risk
holding_fish,ORDINARY_CLEAN,no_body_contact_risk
holding_frog,ORDINARY_CLEAN,no_body_contact_risk
holding_ghost,ORDINARY_CLEAN,no_body_contact_risk
holding_head_wreath,ORDINARY_CLEAN,no_body_contact_risk
holding_heart_(organ),ORDINARY_CLEAN,no_body_contact_risk
holding_limb,ORDINARY_CLEAN,no_body_contact_risk
holding_mini_person,ORDINARY_CLEAN,no_body_contact_risk
holding_nose,ORDINARY_CLEAN,no_body_contact_risk
holding_on,ORDINARY_CLEAN,no_body_contact_risk
holding_organ,ORDINARY_CLEAN,no_body_contact_risk
holding_over_opposite_shoulder,ORDINARY_CLEAN,no_body_contact_risk
